t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
5.490000000000000213e+00,-1.984760104883064091e+00,-1.984759058913947438e+00,-1.984655177864898423e+00,-1.971354166777381511e+00,8.084374030231817887e-01,1.142582600734637133e+00
5.500000000000000000e+00,-1.978172627516174842e+00,-1.978171245750183438e+00,-1.978034140153258846e+00,-1.961630579316075984e+00,8.466421093118596808e-01,1.144108891136713435e+00
5.509999999999999787e+00,-1.969978951648625909e+00,-1.969977239648379674e+00,-1.969807465496987708e+00,-1.950398246127415192e+00,8.843117702405429714e-01,1.143930227805357802e+00
5.520000000000000462e+00,-1.960206498712151912e+00,-1.960204466937295109e+00,-1.960003063808438029e+00,-1.937721283096660141e+00,9.212371888620233262e-01,1.141824366391518630e+00
5.530000000000000249e+00,-1.948901608966785215e+00,-1.948899271826658008e+00,-1.948667668976414635e+00,-1.923673178528436667e+00,9.571793457207519173e-01,1.137567736190096213e+00
5.540000000000000036e+00,-1.936125178688091530e+00,-1.936122553506665733e+00,-1.935862467441183954e+00,-1.908332766510112855e+00,9.918598529067700342e-01,1.130939032655796872e+00
5.549999999999999822e+00,-1.921948187951255438e+00,-1.921945293969210100e+00,-1.921658629806845653e+00,-1.891780853827418341e+00,1.024947976531906502e+00,1.121722204102741260e+00
5.560000000000000497e+00,-1.906447577560509643e+00,-1.906444435058019859e+00,-1.906133199902992459e+00,-1.874097577018896787e+00,1.056043062971134594e+00,1.109708504196072809e+00
5.570000000000000284e+00,-1.889702745016166308e+00,-1.889699374597481940e+00,-1.889365606945393683e+00,-1.855360451710930114e+00,1.084651126400697718e+00,1.094697320389725004e+00
5.580000000000000071e+00,-1.871792759850191556e+00,-1.871789181897209220e+00,-1.871434897753746718e+00,-1.835643013393133405e+00,1.110155042436945516e+00,1.076495533859850084e+00
5.589999999999999858e+00,-1.852794276550662200e+00,-1.852790510830879089e+00,-1.852417665081951936e+00,-1.815013925406181894e+00,1.131780886411227316e+00,1.054915216108110787e+00
5.600000000000000533e+00,-1.832780053108593599e+00,-1.832776118511959318e+00,-1.832386579015277572e+00,-1.793536431895806693e+00,1.148572383617578740e+00,1.029769501386877728e+00
5.610000000000000320e+00,-1.811817953999329323e+00,-1.811813868375488079e+00,-1.811409399953729071e+00,-1.771268049020584323e+00,1.159408121733598307e+00,1.000866485516728632e+00
5.620000000000000107e+00,-1.789970315498198516e+00,-1.789966095567433690e+00,-1.789548351265865644e+00,-1.748260407637353353e+00,1.163133841433456883e+00,9.680010131084328950e-01
5.629999999999999893e+00,-1.767293564485197699e+00,-1.767289225800319885e+00,-1.766859743162709551e+00,-1.724559180512480250e+00,1.158892569920635607e+00,9.309442338092809299e-01
5.639999999999999680e+00,-1.743838001242587810e+00,-1.743833558183643717e+00,-1.743393758757507683e+00,-1.700204045294091415e+00,1.146591641924120442e+00,8.894309843315415520e-01
5.650000000000000355e+00,-1.719647677654161377e+00,-1.719643143442246114e+00,-1.719194334161400217e+00,-1.675228648373609186e+00,1.127144259515749258e+00,8.431456593316016823e-01
5.660000000000000142e+00,-1.694760319488052502e+00,-1.694755706208203261e+00,-1.694299081664843332e+00,-1.649660546835161723e+00,1.102158188509701153e+00,7.917090346830979453e-01
5.669999999999999929e+00,-1.669207257377526510e+00,-1.669202576003725902e+00,-1.668739220921969579e+00,-1.623521114609150606e+00,1.073328129971154787e+00,7.346732460800977638e-01
5.679999999999999716e+00,-1.643013343111093150e+00,-1.643008603528728795e+00,-1.642539494983352721e+00,-1.596825406335256270e+00,1.042028931251040902e+00,6.715433261478453986e-01
5.690000000000000391e+00,-1.616196837810218057e+00,-1.616192048833192896e+00,-1.615718057935792373e+00,-1.569581978425397706e+00,1.009228037954272184e+00,6.018655949094482427e-01
5.700000000000000178e+00,-1.588769266436155458e+00,-1.588764435817213272e+00,-1.588286328729925589e+00,-1.541792672019898003e+00,9.755602364243127766e-01,5.254476095444702288e-01
5.709999999999999964e+00,-1.560735239640798078e+00,-1.560730374074741800e+00,-1.560248812320140122e+00,-1.513452367148003797e+00,9.414302219596628607e-01,4.427366594554068002e-01
5.719999999999999751e+00,-1.532092249487698510e+00,-1.532087354608059115e+00,-1.531602894731562525e+00,-1.484548721589094900e+00,9.070940029013199180e-01,3.551576611890291391e-01
5.730000000000000426e+00,-1.502830450351824165e+00,-1.502825530722315062e+00,-1.502338623439072540e+00,-1.455061912226012000e+00,8.727138295352649955e-01,2.649526369018784799e-01
5.740000000000000213e+00,-1.472932440699083134e+00,-1.472927499801735207e+00,-1.472438488816763424e+00,-1.424964399051801500e+00,8.383931660333183711e-01,1.744430988424726936e-01
5.750000000000000000e+00,-1.442373064528531978e+00,-1.442368104751061031e+00,-1.441877225504870630e+00,-1.394220736458494869e+00,8.041986199362376464e-01,8.537223158796083955e-02
5.759999999999999787e+00,-1.411119254820743407e+00,-1.411114277445961074e+00,-1.410621656064714680e+00,-1.362787456268317321e+00,7.701737631021446928e-01,-1.222927569987930507e-03
5.770000000000000462e+00,-1.379129942582901558e+00,-1.379124947783543664e+00,-1.378630600567083864e+00,-1.330613049113746893e+00,7.363479799815499938e-01,-8.481565493138049083e-02
5.780000000000000249e+00,-1.346356055218177694e+00,-1.346351042060168535e+00,-1.345854875807544149e+00,-1.297638067151068553e+00,7.027422590524750046e-01,-1.651681894266071593e-01
5.790000000000000036e+00,-1.312740627876281430e+00,-1.312735594334080158e+00,-1.312237407866924777e+00,-1.263795370819705832e+00,6.693730882647676017e-01,-2.421863686610686850e-01
5.799999999999999822e+00,-1.278219046907537848e+00,-1.278213989894114277e+00,-1.277713477029842393e+00,-1.229010533360983093e+00,6.362551601884756103e-01,-3.158422076133003409e-01
5.810000000000000497e+00,-1.242719440893304217e+00,-1.242714356307271784e+00,-1.242211110531687535e+00,-1.193202410725918261e+00,6.034033209619774629e-01,-3.861375022691201364e-01
5.820000000000000284e+00,-1.206163224808147749e+00,-1.206158107599301532e+00,-1.205651628562385724e+00,-1.156283874231298414e+00,5.708340321060154654e-01,-4.530891079487773809e-01
5.830000000000000071e+00,-1.168465797783642124e+00,-1.168460642037348229e+00,-1.167950343914754718e+00,-1.118162691894154515e+00,5.385665136888029281e-01,-5.167250269399064067e-01
5.839999999999999858e+00,-1.129537379601250224e+00,-1.129532178640519469e+00,-1.129017400245402758e+00,-1.078742532635939666e+00,5.066236727112516380e-01,-5.770856189986250939e-01
5.850000000000000533e+00,-1.089283965801723264e+00,-1.089278712304776020e+00,-1.088758728731024528e+00,-1.037924055222434028e+00,4.750328802962028307e-01,-6.342269455547850932e-01
5.860000000000000320e+00,-1.047608363309249446e+00,-1.047603049437990430e+00,-1.047077084782742418e+00,-9.956060371206811865e-01,4.438266321831279004e-01,-6.882245926404526593e-01
5.870000000000000107e+00,-1.004411270102567366e+00,-1.004405887638263328e+00,-1.003873128433022233e+00,-9.516864898678175644e-01,4.130431074177645101e-01,-7.391769824756084795e-01
5.879999999999999893e+00,-9.595923487300114241e-01,-9.595868892089459701e-01,-9.590464978470530921e-01,-9.060637092444144836e-01,3.827266255798473793e-01,-7.872075490511878382e-01
5.889999999999999680e+00,-9.130512492436920757e-01,-9.130457040874999652e-01,-9.124968317211888946e-01,-8.586372144729915723e-01,3.529279904989763850e-01,-8.324653864934881131e-01
5.900000000000000355e+00,-8.646885438736153784e-01,-8.646829045083140874e-01,-8.641247028241592076e-01,-8.093085471828692645e-01,3.237047000018333787e-01,-8.751241894867959337e-01
5.910000000000000142e+00,-8.144065539102173235e-01,-8.144008118698158327e-01,-8.138324433355723642e-01,-7.579819302628270083e-01,2.951209936182922489e-01,-9.153794828604077116e-01
5.919999999999999929e+00,-7.621100821449323659e-01,-7.621042291583216555e-01,-7.615248756153049081e-01,-7.045648343818586845e-01,2.672477061423103040e-01,-9.534443238014641553e-01
5.929999999999999716e+00,-7.077071172095485974e-01,-7.077011452743938724e-01,-7.071100152427213237e-01,-6.489685759699650447e-01,2.401618924985046144e-01,-9.895438130444780267e-01
5.940000000000000391e+00,-6.511096611347811924e-01,-6.511035625901310242e-01,-6.504998984539632767e-01,-5.911091901279236227e-01,2.139461933157272844e-01,-1.023908863018335502e+00
5.950000000000000178e+00,-5.922349648226281627e-01,-5.922287324451440682e-01,-5.916118199851482240e-01,-5.309090133793575861e-01,1.886879129132179589e-01,-1.056769729418883585e+00
5.959999999999999964e+00,-5.310076677090721509e-01,-5.310012948788389586e-01,-5.303704797107080537e-01,-4.682997147879236488e-01,1.644777968349274699e-01,-1.088349803186146936e+00
5.969999999999999751e+00,-4.673636660965538869e-01,-4.673571471122286991e-01,-4.667118659405471992e-01,-4.032279858340925283e-01,1.414085085609397829e-01,-1.118860097029547696e+00
5.980000000000000426e+00,-4.012570263104015544e-01,-4.012503569849088514e-01,-4.005901966791777236e-01,-3.356657835917663535e-01,1.195728260462367576e-01,-1.148494749854555685e+00
5.990000000000000213e+00,-3.326719234632531386e-01,-3.326651022019772030e-01,-3.319899067153714856e-01,-2.656278591727725402e-01,9.906160198536817507e-02,-1.177427739370908943e+00
6.000000000000000000e+00,-2.616422780839782747e-01,-2.616353077201558075e-01,-2.609453600594526246e-01,-1.931998679880251313e-01,7.996155490043221903e-02,-1.205810856878355208e+00
6.009999999999999787e+00,-1.882818753432357051e-01,-1.882747660088904817e-01,-1.875710727957592416e-01,-1.185793116540253128e-01,6.235298058335414506e-02,-1.233772877607184570e+00
6.020000000000000462e+00,-1.128257204864396568e-01,-1.128184935531410527e-01,-1.121031754081124321e-01,-4.212609637337401403e-02,4.630749016306578980e-02,-1.261419768718626599e+00
6.030000000000000249e+00,-3.567653397374001556e-02,-3.566922632763341872e-02,-3.494594088025110290e-02,3.559343382038795273e-02,3.188589039502398581e-02,-1.288835719210340791e+00
6.040000000000000036e+00,4.256286654921180579e-02,4.257019997147232226e-02,4.329600823883583693e-02,1.138020292071379863e-01,1.913632098103790202e-02,-1.316084753847909017e+00
6.049999999999999822e+00,1.211031499099310127e-01,1.211104383206821206e-01,1.218317580714796677e-01,1.915808762115094044e-01,8.092752579746509412e-03,-1.343212698257879811e+00
6.060000000000000497e+00,1.990518631523667814e-01,1.990590283089696544e-01,1.997681146526592566e-01,2.680089882627807452e-01,-1.226072529605048977e-03,-1.370249287948146710e+00
6.070000000000000284e+00,2.755489645874906190e-01,2.755559326054137226e-01,2.762454767737099193e-01,3.423116683236501201e-01,-8.817204401959100046e-03,-1.397210253579028283e+00
6.080000000000000071e+00,3.498930859795311710e-01,3.498997969145758447e-01,3.505638728892432887e-01,4.139459915424201775e-01,-1.469353428411845908e-02,-1.424099255429619681e+00
6.089999999999999858e+00,4.216029717741638927e-01,4.216093833656480161e-01,4.222438158474489112e-01,4.826027342478006465e-01,-1.888334322401674648e-02,-1.450909580270495436e+00
6.100000000000000533e+00,4.904080745609539771e-01,4.904141608071337921e-01,4.910163825140286264e-01,5.481562314364452071e-01,-2.142939511799768493e-02,-1.477625549444421260e+00
6.110000000000000320e+00,5.561999891331030899e-01,5.562057364722656772e-01,5.567744096098037332e-01,6.106027007705897569e-01,-2.238764322472230894e-02,-1.504223611606304356e+00
6.120000000000000107e+00,6.189778572526284384e-01,6.189832606005402083e-01,6.195178848285467499e-01,6.700097289373911913e-01,-2.182563465694298266e-02,-1.530673112176298201e+00
6.129999999999999893e+00,6.788046967950817079e-01,6.788097564250087368e-01,6.793103604602449552e-01,7.264822713220662198e-01,-1.982070453254625164e-02,-1.556936742640826932e+00
6.140000000000000568e+00,7.357780322460565348e-01,7.357827516497509324e-01,7.362496819469936948e-01,7.801424076461793700e-01,-1.645805019843615824e-02,-1.582970675054540255e+00
6.150000000000000355e+00,7.900122014571413498e-01,7.900165859933174772e-01,7.904503732741131605e-01,8.311183927552756590e-01,-1.182876891199280411e-02,-1.608724386569853282e+00
6.160000000000000142e+00,8.416285662008943236e-01,8.416326222869545681e-01,8.420339017427715955e-01,8.795393131442381662e-01,-6.027930102852963046e-03,-1.634140173536929419e+00
6.169999999999999929e+00,8.907505378519448014e-01,8.907542725015449303e-01,8.911237381518271050e-01,9.255328593679198468e-01,8.472605748859329822e-04,-1.659152346727391425e+00
6.179999999999999716e+00,9.375013174058757226e-01,9.375047379756277222e-01,9.378431176772010769e-01,9.692246877177043141e-01,8.699162947304883708e-03,-1.683686092341789564e+00
6.190000000000000391e+00,9.820030443232119488e-01,9.820061583806185546e-01,9.823142008028866723e-01,1.010738485815717791e+00,1.743124116573324667e-02,-1.707655977735698993e+00
6.200000000000000178e+00,1.024376585927302408e+00,1.024379401185561811e+00,1.024657869384852038e+00,1.050196250777617468e+00,2.694942295760915929e-02,-1.730964081281484379e+00
6.209999999999999964e+00,1.064741535432768282e+00,1.064744059719660463e+00,1.064993728074871582e+00,1.087718522233844576e+00,3.716327217334625121e-02,-1.753497741661883325e+00
6.219999999999999751e+00,1.103216190387929618e+00,1.103218431629663154e+00,1.103440084251392950e+00,1.123424449832711725e+00,4.798697456439948716e-02,-1.775126959414582650e+00
6.230000000000000426e+00,1.139917404800500300e+00,1.139919371009612714e+00,1.140113800546879608e+00,1.157431654640757035e+00,5.934014149335875565e-02,-1.795701570487009402e+00
6.240000000000000213e+00,1.174960280579587790e+00,1.174961979841517179e+00,1.175129986154607620e+00,1.189855891162434176e+00,7.114843887567101621e-02,-1.815048468264126580e+00
6.250000000000000000e+00,1.208457706301006906e+00,1.208459146756785341e+00,1.208601535206490052e+00,1.220810543099140943e+00,8.334404966600450493e-02,-1.832969419409462564e+00
6.259999999999999787e+00,1.240519774938247943e+00,1.240520964763075273e+00,1.240638544090796547e+00,1.250405999936469836e+00,9.586597777294714184e-02,-1.849240427611484883e+00
6.270000000000000462e+00,1.271253124221364716e+00,1.271254071599936974e+00,1.271347651487178432e+00,1.278748966824001965e+00,1.086602001869012568e-01,-1.863614129527927377e+00
6.280000000000000249e+00,1.300760246775377382e+00,1.300760959875284950e+00,1.300831348312728952e+00,1.305941759434221972e+00,1.216796723160007421e-01,-1.875827206061226882e+00
6.290000000000000036e+00,1.329138815446638144e+00,1.329139302391683097e+00,1.329187303040017865e+00,1.332081630664090577e+00,1.348841892493964911e-01,-1.885614859219247652e+00
6.299999999999999822e+00,1.356481063426739464e+00,1.356481332271762597e+00,1.356507741972759362e+00,1.357260168125139943e+00,1.482401044528467438e-01,-1.892733363670725977e+00
6.310000000000000497e+00,1.382873250778639207e+00,1.382873309487510083e+00,1.382878916087538324e+00,1.381562792049105148e+00,1.617199048489230684e-01,-1.896988965246324099e+00
6.320000000000000284e+00,1.408395239653099207e+00,1.408395096081058728e+00,1.408380676686528776e+00,1.405068372990695424e+00,1.753016407975341862e-01,-1.898267354055628742e+00
6.330000000000000071e+00,1.433120191450833136e+00,1.433119853332112115e+00,1.433086173084775705e+00,1.427848979364314097e+00,1.889682083227270937e-01,-1.896554790272274804e+00
6.339999999999999858e+00,1.457114389228502560e+00,1.457113864169765405e+00,1.457061675602092876e+00,1.449969754830349178e+00,2.027064819031351717e-01,-1.891942810134824349e+00
6.350000000000000533e+00,1.480437182894768666e+00,1.480436478374652864e+00,1.480366521363927212e+00,1.471488920123809052e+00,2.165062972357097992e-01,-1.884614212154700486e+00
6.360000000000000320e+00,1.503141046616473187e+00,1.503140169991368680e+00,1.503053172335013787e+00,1.492457886203833795e+00,2.303592846203425248e-01,-1.874815433468468129e+00
6.370000000000000107e+00,1.525271735276675811e+00,1.525270693791899168e+00,1.525167372312064229e+00,1.512921463372958630e+00,2.442575595963921431e-01,-1.862824576021253398e+00
6.379999999999999893e+00,1.546868522170206761e+00,1.546867322976932302e+00,1.546748385199336884e+00,1.532918147450195834e+00,2.581922802075294343e-01,-1.848923354137331998e+00
6.390000000000000568e+00,1.567964501676892386e+00,1.567963151853541737e+00,1.567829298123440740e+00,1.552480465460590597e+00,2.721520874114519706e-01,-1.833377224578323972e+00
6.400000000000000355e+00,1.588586937960951850e+00,1.588585444539161173e+00,1.588437370591847309e+00,1.571635361834575306e+00,2.861214546874401576e-01,-1.816424073277106643e+00
