t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
1.479999999999999982e+00,-5.481569869195324074e-01,-5.481569953601764800e-01,-5.481578309838378571e-01,-5.482413924415827644e-01,-5.565881860523496094e-01,-1.489459682545578811e+00
1.489999999999999991e+00,-5.428870078282076461e-01,-5.428870162678155475e-01,-5.428878517889026423e-01,-5.429714029632718431e-01,-5.513169104293825784e-01,-1.468261695147269563e+00
1.500000000000000000e+00,-5.373132904430016898e-01,-5.373132988749409478e-01,-5.373141336368356669e-01,-5.373976088689529362e-01,-5.457352932857625349e-01,-1.446458399064850964e+00
1.510000000000000009e+00,-5.314379523761623147e-01,-5.314379607936152716e-01,-5.314387941213559730e-01,-5.315221259182654201e-01,-5.398452723082343141e-01,-1.424139702657171158e+00
1.520000000000000018e+00,-5.252632587470831282e-01,-5.252632671430529365e-01,-5.252640983439600397e-01,-5.253472174415962925e-01,-5.336489386480934849e-01,-1.401380839374239518e+00
1.530000000000000027e+00,-5.187916259047168355e-01,-5.187916342720345630e-01,-5.187924626363934477e-01,-5.188752980675672699e-01,-5.271485412653114100e-01,-1.378244773846312166e+00
1.540000000000000036e+00,-5.120256251834172101e-01,-5.120256335147498339e-01,-5.120264583165775596e-01,-5.121089374877059175e-01,-5.203464913587193541e-01,-1.354784312269791569e+00
1.550000000000000044e+00,-5.049679866915270932e-01,-5.049679949793854927e-01,-5.049688154772722370e-01,-5.050508642524368375e-01,-5.132453668581378192e-01,-1.331043903527765915e+00
1.560000000000000053e+00,-4.976216031071736268e-01,-4.976216113439224653e-01,-4.976224267819527869e-01,-4.977039695749611026e-01,-5.058479169628783412e-01,-1.307061149163699199e+00
1.570000000000000062e+00,-4.899895334567034855e-01,-4.899895416345707577e-01,-4.899903512433276820e-01,-4.900713111180403092e-01,-4.981570666932777502e-01,-1.282868054546757897e+00
1.580000000000000071e+00,-4.820750068505627040e-01,-4.820750149616510605e-01,-4.820758179593033765e-01,-4.821561167383571211e-01,-4.901759214378733631e-01,-1.258492057010362153e+00
1.590000000000000080e+00,-4.738814261517274584e-01,-4.738814341880260850e-01,-4.738822297815016849e-01,-4.739617881634882179e-01,-4.819077714651687216e-01,-1.233956865856440377e+00
1.600000000000000089e+00,-4.654123715503035719e-01,-4.654123795037009570e-01,-4.654131668899493812e-01,-4.654919045756994445e-01,-4.733560963649995346e-01,-1.209283145262405990e+00
1.610000000000000098e+00,-4.566716040154930045e-01,-4.566716118777903732e-01,-4.566723902451373940e-01,-4.567502260729962571e-01,-4.645245693891362215e-01,-1.184489067036250010e+00
1.620000000000000107e+00,-4.476630685951041855e-01,-4.476630763580302652e-01,-4.476638448876204546e-01,-4.477406969777068535e-01,-4.554170616789944281e-01,-1.159590755935340223e+00
1.630000000000000115e+00,-4.383908975404579023e-01,-4.383909051956842440e-01,-4.383916630630122491e-01,-4.384674489702364841e-01,-4.460376463153367110e-01,-1.134602646497756773e+00
1.640000000000000124e+00,-4.288594132240192147e-01,-4.288594207631768462e-01,-4.288601671397107573e-01,-4.289348040160387288e-01,-4.363906021693475523e-01,-1.109537767220365900e+00
1.650000000000000133e+00,-4.190731308138431199e-01,-4.190731382285395878e-01,-4.190738722834401742e-01,-4.191472770497344791e-01,-4.264804175231087235e-01,-1.084407965321332323e+00
1.660000000000000142e+00,-4.090367606745316520e-01,-4.090367679563697290e-01,-4.090374888582904989e-01,-4.091095783843773370e-01,-4.163117934183368507e-01,-1.059224083206118383e+00
1.669999999999999929e+00,-3.987552104900554673e-01,-3.987552176306515261e-01,-3.987559245496174465e-01,-3.988266158419315754e-01,-4.058896466815792858e-01,-1.033996096217965732e+00
1.679999999999999938e+00,-3.882335870423220814e-01,-3.882335940333263569e-01,-3.882342861427066083e-01,-3.883034965416113371e-01,-3.952191125861506671e-01,-1.008733219913767520e+00
1.689999999999999947e+00,-3.774771976322691680e-01,-3.774772044653861292e-01,-3.774778809439389704e-01,-3.775455283281362040e-01,-3.843055471517570765e-01,-9.834439941072476987e-01
1.699999999999999956e+00,-3.664915511189005271e-01,-3.664915577859106932e-01,-3.664922178198924962e-01,-3.665582208173725487e-01,-3.731545289789703901e-01,-9.581363504030808720e-01
1.709999999999999964e+00,-3.552823585467639322e-01,-3.552823650395452448e-01,-3.552830078248861434e-01,-3.553472860303656389e-01,-3.617718606115987168e-01,-9.328176684905860050e-01
1.719999999999999973e+00,-3.438555333228094923e-01,-3.438555396333604630e-01,-3.438561643779045607e-01,-3.439186385768470688e-01,-3.501635693902354629e-01,-9.074948274622671729e-01
1.729999999999999982e+00,-3.322171909085332997e-01,-3.322171970289957699e-01,-3.322178029547901978e-01,-3.322783953524192091e-01,-3.383359077523007685e-01,-8.821742570577078002e-01
1.739999999999999991e+00,-3.203736480464035030e-01,-3.203736539690860141e-01,-3.203742403146813134e-01,-3.204328747659287435e-01,-3.262953529216470194e-01,-8.568619906096495153e-01
1.750000000000000000e+00,-3.083314214517326457e-01,-3.083314271691344199e-01,-3.083319931919414891e-01,-3.083885954371894389e-01,-3.140486059609580161e-01,-8.315637272590444828e-01
1.760000000000000009e+00,-2.960972259559063180e-01,-2.960972314607406841e-01,-2.960977764393938338e-01,-2.961522743407871694e-01,-3.016025902004031423e-01,-8.062849050997290545e-01
1.770000000000000018e+00,-2.836779720970283858e-01,-2.836779773822471484e-01,-2.836785006189612712e-01,-2.837308243962207710e-01,-2.889644489279770134e-01,-7.810307865224513924e-01
1.780000000000000027e+00,-2.710807631416780605e-01,-2.710807682004948149e-01,-2.710812690234096212e-01,-2.711313514882429110e-01,-2.761415423670756097e-01,-7.558065599450600747e-01
1.790000000000000036e+00,-2.583128915102731460e-01,-2.583128963361867592e-01,-2.583133741016937490e-01,-2.583611508905172549e-01,-2.631414439176247289e-01,-7.306174573308752418e-01
1.800000000000000044e+00,-2.453818345796404676e-01,-2.453818391664583931e-01,-2.453822932614991292e-01,-2.454277030654445080e-01,-2.499719356338073184e-01,-7.054688890781137811e-01
1.810000000000000053e+00,-2.322952498993842430e-01,-2.322952542412447530e-01,-2.322956840855069371e-01,-2.323386688700253000e-01,-2.366410029007037785e-01,-6.803665949118047340e-01
1.820000000000000062e+00,-2.190609698066006139e-01,-2.190609738979945320e-01,-2.190613789460739980e-01,-2.191018841671984463e-01,-2.231568283141022735e-01,-6.553168091991200539e-01
1.830000000000000071e+00,-2.056869953972526865e-01,-2.056869992330443986e-01,-2.056873789765090721e-01,-2.057253537873290350e-01,-2.095277848251450303e-01,-6.303264379297079945e-01
1.840000000000000080e+00,-1.921814898976606234e-01,-1.921814934731076174e-01,-1.921818474424517587e-01,-1.922172448886441121e-01,-1.957624280395133254e-01,-6.054032427487556767e-01
1.850000000000000089e+00,-1.785527714469501981e-01,-1.785527747577216329e-01,-1.785531025241897662e-01,-1.785858797264786302e-01,-1.818694877515952268e-01,-5.805560255174819773e-01
1.860000000000000098e+00,-1.648093052946285608e-01,-1.648093083368222800e-01,-1.648096095141000639e-01,-1.648397278373578967e-01,-1.678578587276405854e-01,-5.557948043308434949e-01
1.870000000000000107e+00,-1.509596954127578328e-01,-1.509596981829160467e-01,-1.509599724286856126e-01,-1.509873976374942195e-01,-1.537365907599926862e-01,-5.311309679448543708e-01
1.880000000000000115e+00,-1.370126755313351985e-01,-1.370126780264586397e-01,-1.370129250437930879e-01,-1.370376274422154261e-01,-1.395148780003518385e-01,-5.065773897744252352e-01
1.890000000000000124e+00,-1.229770997100899099e-01,-1.229771019276495042e-01,-1.229773214661640246e-01,-1.229992760126601137e-01,-1.252020475887614115e-01,-4.821484744399046063e-01
1.900000000000000133e+00,-1.088619323897393187e-01,-1.088619343276865381e-01,-1.088621261845739430e-01,-1.088813125956745870e-01,-1.108075477119518787e-01,-4.578600970815281945e-01
1.910000000000000142e+00,-9.467623796389730562e-02,-9.467623962067224508e-02,-9.467640364150467502e-02,-9.469280647202726886e-02,-9.634093508166655107e-02,-4.337293772332682096e-01
1.919999999999999929e+00,-8.042916994482338100e-02,-8.042917131936083708e-02,-8.042930739868310586e-02,-8.044291610111342639e-02,-8.181186185294891944e-02,-4.097742023860264649e-01
1.929999999999999938e+00,-6.612995975293969875e-02,-6.612996084467281932e-02,-6.613006892637414424e-02,-6.614087788805332602e-02,-6.723006211092547035e-02,-3.860123793701997208e-01
1.939999999999999947e+00,-5.178790517049258746e-02,-5.178790597935455098e-02,-5.178798605682073675e-02,-5.179599461514737546e-02,-5.260533796608635182e-02,-3.624602446162406011e-01
1.949999999999999956e+00,-3.741235849659013679e-02,-3.741235902301349309e-02,-3.741241113906475235e-02,-3.741762357525099669e-02,-3.794754532631340604e-02,-3.391305121033115766e-01
1.959999999999999964e+00,-2.301271445342490188e-02,-2.301271469833857802e-02,-2.301273894493523209e-02,-2.301516445472597677e-02,-2.326657940976447486e-02,-3.160291020105986948e-01
1.969999999999999973e+00,-8.598397953613369504e-03,-8.598397918437151663e-03,-8.598394436137119998e-03,-8.598047075341667955e-03,-8.572360095213246364e-03,-2.931507223159394715e-01
1.979999999999999982e+00,5.821148302996528856e-03,5.821148616359401833e-03,5.821179639135233563e-03,5.824281028037130506e-03,6.125182809560429827e-03,-2.704731691862939380e-01
1.989999999999999991e+00,2.023647629467066611e-02,2.023647688384328999e-02,2.023653521177977768e-02,2.024236709655976782e-02,2.081612433383607519e-02,-2.479508141763006046e-01
2.000000000000000000e+00,3.463814515963220542e-02,3.463814602177583968e-02,3.463823137384022116e-02,3.464676565023080274e-02,3.549055903447195098e-02,-2.255086720607603068e-01
2.010000000000000231e+00,4.901673364096981178e-02,4.901673477279787361e-02,4.901684682361917567e-02,4.902805095330975416e-02,5.013861555011193960e-02,-2.030396331306282276e-01
2.020000000000000018e+00,6.336285243711373139e-02,6.336285383490766754e-02,6.336299221634769663e-02,6.337682938415994949e-02,6.475047093716754243e-02,-1.804081274712904803e-01
2.030000000000000249e+00,7.766715640261137588e-02,7.766715806223831176e-02,7.766732236514080345e-02,7.768375165400187576e-02,7.931636471141761957e-02,-1.574623441102758203e-01
2.040000000000000036e+00,9.192035654659355681e-02,9.192035846352555883e-02,9.192054823963191623e-02,9.193952482218581412e-02,9.382661253965252079e-02,-1.340535165207785429e-01
2.049999999999999822e+00,1.061132317778338552e-01,1.061132339471689834e-01,1.061134487111844715e-01,1.061349240564819774e-01,1.082716195053476521e-01,-1.100564938200257054e-01
2.060000000000000053e+00,1.202366403419811575e-01,1.202366427584656144e-01,1.202368819902605995e-01,1.202608040839652226e-01,1.226418928847461537e-01,-8.538444198575428912e-02
2.069999999999999840e+00,1.342815309122787903e-01,1.342815335703302915e-01,1.342817967172554305e-01,1.343081102932061066e-01,1.369280543922812010e-01,-5.999361934397592910e-02
2.080000000000000071e+00,1.482389532904595242e-01,1.482389561841916947e-01,1.482392426634938087e-01,1.482678894453394458e-01,1.511208518456173544e-01,-3.387912572607421069e-02
2.089999999999999858e+00,1.621000686687207593e-01,1.621000717919683365e-01,1.621003809932936579e-01,1.621312999448512038e-01,1.652111701909033947e-01,-7.065591327505449382e-03
2.100000000000000089e+00,1.758561594129683658e-01,1.758561627593133170e-01,1.758564940472701066e-01,1.758896216289217440e-01,1.791900418496344960e-01,2.040315818921406565e-02
2.109999999999999876e+00,1.894986383683321951e-01,1.894986419311297798e-01,1.894989946478876364e-01,1.895342650764416659e-01,1.930486564120025839e-01,4.847298691507090362e-02
2.120000000000000107e+00,2.030190576202607899e-01,2.030190613926662890e-01,2.030194348605966481e-01,2.030567803733921983e-01,2.067783695787325793e-01,7.708601404104725718e-02
2.129999999999999893e+00,2.164091166995545656e-01,2.164091206745499263e-01,2.164095141988716942e-01,2.164488653183790912e-01,2.203707113722828126e-01,1.061849601129192244e-01
2.140000000000000124e+00,2.296606702223915053e-01,2.296606743928120142e-01,2.296610872642246282e-01,2.297023730613635961e-01,2.338173936140483522e-01,1.357157536032118084e-01
2.149999999999999911e+00,2.427657349499925954e-01,2.427657393085532744e-01,2.427661708058472256e-01,2.428093191610038448e-01,2.471103166564148079e-01,1.656289158963056840e-01
2.160000000000000142e+00,2.557164962427800892e-01,2.557165007821017300e-01,2.557169501747392770e-01,2.557618880358171198e-01,2.602415753477912430e-01,1.958801481879299256e-01
2.169999999999999929e+00,2.685053138909341275e-01,2.685053186035690764e-01,2.685057851542162477e-01,2.685524387899395071e-01,2.732034642463143093e-01,2.264304235951338229e-01
2.180000000000000160e+00,2.811247273729181595e-01,2.811247322513745206e-01,2.811252152183403297e-01,2.811735104620161629e-01,2.859884821549977807e-01,2.572457869878110870e-01
2.189999999999999947e+00,2.935674604975914148e-01,2.935674655343574191e-01,2.935679641739854517e-01,2.936178266626587319e-01,2.985893358900370553e-01,2.882969907512437646e-01
2.200000000000000178e+00,3.058264254306580776e-01,3.058264306182254533e-01,3.058269441871903638e-01,3.058782995912739944e-01,3.109989433664103187e-01,3.195590453916512530e-01
2.209999999999999964e+00,3.178947261380140055e-01,3.178947314688999048e-01,3.178952592264027155e-01,3.179480334691769938e-01,3.232104360220666717e-01,3.510107322281080244e-01
2.220000000000000195e+00,3.297656612592593239e-01,3.297656667260276953e-01,3.297662079358844034e-01,3.298203274022682985e-01,3.352171606008304550e-01,3.826341060934330129e-01
2.229999999999999982e+00,3.414327264132488438e-01,3.414327320085300821e-01,3.414332859411557952e-01,3.414886776760414633e-01,3.470126802990541881e-01,4.144140045250566673e-01
2.240000000000000213e+00,3.528896159360235818e-01,3.528896216525337359e-01,3.528901875868257765e-01,3.529467794833542893e-01,3.585907753031991607e-01,4.463375732818063435e-01
2.250000000000000000e+00,3.641302240831905124e-01,3.641302299137490484e-01,3.641308071388246193e-01,3.641885281122645424e-01,3.699454428427275676e-01,4.783938144566582951e-01
2.260000000000000231e+00,3.751486457845059075e-01,3.751486517220516959e-01,3.751492395388703049e-01,3.752080196885085872e-01,3.810708966638668427e-01,5.105731612950512588e-01
2.270000000000000018e+00,3.859391768521935884e-01,3.859391828898006138e-01,3.859397806126755315e-01,3.859995513730918315e-01,3.919615660242949939e-01,5.428670826274560879e-01
2.280000000000000249e+00,3.964963137483558664e-01,3.964963198792468280e-01,3.964969268372274813e-01,3.965576211164330012e-01,4.026120942434888716e-01,5.752677193909385700e-01
2.290000000000000036e+00,4.068147529232066795e-01,4.068147591407657027e-01,4.068153746788903957e-01,4.068769269835778579e-01,4.130173368435512415e-01,6.077675542939661169e-01
2.300000000000000266e+00,4.168893897566631201e-01,4.168893960544473032e-01,4.168900195348722582e-01,4.169523660832432643e-01,4.231723592986650906e-01,6.403591156618401170e-01
2.310000000000000053e+00,4.267153171185236182e-01,4.267153234902733017e-01,4.267159542932861815e-01,4.267790331163610063e-01,4.330724344099191603e-01,6.730347151144093765e-01
2.319999999999999840e+00,4.362878235624348400e-01,4.362878300020825439e-01,4.362884675270106705e-01,4.363522185594070901e-01,4.427130393912340756e-01,7.057862178298126565e-01
2.330000000000000071e+00,4.456023911876053067e-01,4.456023976892840022e-01,4.456030413552741765e-01,4.456674065133282570e-01,4.520898526930614558e-01,7.386048430568437073e-01
2.339999999999999858e+00,4.546546932812273178e-01,4.546546998392765326e-01,4.546553490859479574e-01,4.547202723327324891e-01,4.611987505300835233e-01,7.714809911028807088e-01
2.350000000000000089e+00,4.634405916287824834e-01,4.634405982377544087e-01,4.634412525257765036e-01,4.635066799290186168e-01,4.700358032133258313e-01,8.044040919726777039e-01
2.359999999999999876e+00,4.719561336139360685e-01,4.719561402686001661e-01,4.719567990801507573e-01,4.720226788580340616e-01,4.785972712949931318e-01,8.373624689440034574e-01
2.370000000000000107e+00,4.801975491172870703e-01,4.801975558126337917e-01,4.801982186517605444e-01,4.802645012090537291e-01,4.868796015538130462e-01,8.703432097269228063e-01
2.379999999999999893e+00,4.881612472420796545e-01,4.881612539733229394e-01,4.881619203662098117e-01,4.882285583209468594e-01,4.948794228400842932e-01,9.033320356201096635e-01
2.390000000000000124e+00,4.958438128905862108e-01,4.958438196531653741e-01,4.958444891483124728e-01,4.959114373497505168e-01,5.025935418131011190e-01,9.363131581998683783e-01
2.399999999999999911e+00,5.032420032126072584e-01,5.032420100021881559e-01,5.032426821705108244e-01,5.033098977091285953e-01,5.100189386276532399e-01,9.692691110912841079e-01
2.410000000000000142e+00,5.103527439617998596e-01,5.103527507742748881e-01,5.103534252091147527e-01,5.104208674177246330e-01,5.171527625378882220e-01,1.002180542370063376e+00
2.419999999999999929e+00,5.171731258043434920e-01,5.171731326358308678e-01,5.171738089528958859e-01,5.172414394006472627e-01,5.239923274850740720e-01,1.035025951749177997e+00
2.430000000000000160e+00,5.237004005593389744e-01,5.237004074061816228e-01,5.237010852434150765e-01,5.237688677228015122e-01,5.305351076778385133e-01,1.067781352853116150e+00
2.439999999999999947e+00,5.299319774341375577e-01,5.299319842929008928e-01,5.299326633102833251e-01,5.300005638173297395e-01,5.367787331882583057e-01,1.100419838600463773e+00
2.450000000000000178e+00,5.358654192625613710e-01,5.358654261300307420e-01,5.358661060093186101e-01,5.359340927175193503e-01,5.427209855840993136e-01,1.132911023169988152e+00
2.459999999999999964e+00,5.414984387707515445e-01,5.414984456439291272e-01,5.414991260883346147e-01,5.415671693166790313e-01,5.483597936177431187e-01,1.165220329075444594e+00
2.470000000000000195e+00,5.468288948923860637e-01,5.468289017684869746e-01,5.468295825023021806e-01,5.468976546777655212e-01,5.536932289942797514e-01,1.197308082339337165e+00
2.479999999999999982e+00,5.518547891540406258e-01,5.518547960304883704e-01,5.518554767986582066e-01,5.519235524135363002e-01,5.587195022314388471e-01,1.229128372082878506e+00
2.490000000000000213e+00,5.565742621499176757e-01,5.565742690243399293e-01,5.565749495919861678e-01,5.566430051563177051e-01,5.634369586352188097e-01,1.260627624937862512e+00
2.500000000000000000e+00,5.609855901242363219e-01,5.609855969944592680e-01,5.609862771463580700e-01,5.610542911357772056e-01,5.678440744025536890e-01,1.291742840502090317e+00
